Ministro libera uso de parte dos R$ 13 milhões para obras	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/MINISTRO-DA-JUSTICA-AUTORIZA-USO-DE-PARTE-DOS-R-13-MILHOES-REPASSADOS-AO-RN-PARA-OBRAS.htm
Muro é explodido e cerca de 20 presos fogem de cadeia	http://cbn.globoradio.globo.com/editorias/policia/2017/01/15/GRUPO-MANTIDO-REFEM-POR-CRIMINOSOS-E-LIBERADO-EM-PIRAQUARA-PR.htm
Dez detentos fogem de penitenciária	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/DEZ-DETENTOS-FOGEM-DE-PRESIDIO-EM-IBIRITE-NA-REGIAO-METROPOLITANA-DE-BH.htm
Geraldo Alckmin promete entregar duas novas prisões	http://cbn.globoradio.globo.com/sao-paulo/2017/01/15/GERALDO-ALCKMIN-PROMETE-ENTREGAR-DUAS-NOVAS-PRISOES-EM-SP.htm
Dois detentos morrem em fuga de penitenciária	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/DOIS-DETENTOS-MORREM-EM-FUGA-DE-PENITENCIARIA-ESTADUAL-DE-PIRAQUARA-PR.htm
Seis líderes de rebelião no RN são identificados	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/SEIS-LIDERES-DA-REBELIAO-NA-PENITENCIARIA-DE-ALCACUZ-NO-RN-SAO-IDENTIFICADOS.htm
Leste de MG tem mutirão contra a febre amarela	http://cbn.globoradio.globo.com/editorias/ciencia-saude/2017/01/15/DOMINGO-TEM-MUTIRAO-DE-VACINACAO-CONTRA-A-FEBRE-AMARELA-NAS-CIDADES-DO-LESTE-DE-MG.htm
Falta de produtos em cantinas da Papuda preocupa	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/FALTA-DE-PRODUTOS-EM-CANTINAS-DA-PAPUDA-PREOCUPA-SERVIDORES-E-PARENTES-DE-PRESOS.htm
Diretório do PT tenta lançar Lula à Presidência de 2018	http://cbn.globoradio.globo.com/editorias/politica/2017/01/15/DIRETORIO-DO-PT-SE-REUNE-NA-SEXTA-FEIRA-PARA-TENTAR-LANCAR-NOME-DE-LULA-A-PRESIDENCIA.htm
RN: seis responsáveis por rebelião são identificados	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/SEIS-RESPONSAVEIS-POR-REBELIAO-NA-PENITENCIARIA-DE-ALCACUZ-NO-RN-SAO-IDENTIFICADOS.htm
Mortos em penitenciária do RN podem passar de 30	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/NUMERO-DE-MORTOS-EM-PENITENCIARIA-DO-RN-PODE-PASSAR-DE-30.htm
Governo do RN confirma 27 mortes em penitenciária	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/GOVERNO-DO-RN-CONFIRMA-27-MORTES-NA-PENITENCIARIA-DE-ALCACUZ.htm
Governo do RN confirma 26 mortes em penitenciária	http://cbn.globoradio.globo.com/editorias/pais/2017/01/15/GOVERNO-DO-RN-CORRIGE-PARA-26-NUMERO-DE-MORTOS-EM-PENITENCIARIA.htm
Avião de carga cai no Quirguistão	http://cbn.globoradio.globo.com/editorias/internacional/2017/01/16/AVIAO-DE-CARGA-CAI-NO-QUIRGUISTAO.htm
GR Responde: palmeira com duas cabeças	http://revistagloborural.globo.com/vida-na-fazenda/gr-responde/noticia/2017/01/gr-responde-palmeira-com-duas-cabecas.html
Chuva mata uma pessoa e causa estragos na Grande São Paulo	http://cbn.globoradio.globo.com/editorias/pais/2017/01/16/CHUVA-MATA-UMA-PESSOA-E-CAUSA-ESTRAGOS-EM-SAO-PAULO-E-REGIAO-METROPOLITANA.htm
Sopas também têm espaço nos dias de muito calor	http://cbn.globoradio.globo.com/especiais/verao-2017/2017/01/16/MAIS-PEDIDAS-DURANTE-O-INVERNO-AS-SOPAS-TAMBEM-TEM-ESPACO-NO-VERAO.htm
O medo e a tensão de tentar entrar ilegalmente nos EUA	http://cbn.globoradio.globo.com/editorias/pais/2017/01/16/BRASILEIROS-RELATAM-O-MEDO-E-A-TENSAO-DE-TENTAR-ENTRAR-NOS-EUA-ILEGALMENTE.htm
Nova regra corta 150 mil seguros desemprego em SP	http://cbn.globoradio.globo.com/editorias/economia/2017/01/16/ESTADO-DE-SP-TEM-150-MIL-BENEFICIOS-DO-SEGURO-DESEMPREGO-A-MENOS-COM-NOVAS-REGRAS.htm
Mulher morre durante temporal na Grande SP	http://cbn.globoradio.globo.com/sao-paulo/2017/01/16/MULHER-MORRE-DURANTE-TEMPORAL-NA-GRANDE-SAO-PAULO.htm
'Tiro do Tesouro Selic e invisto em IPCA?'	http://cbn.globoradio.globo.com/comentaristas/mauro-halfeld/2017/01/16/TIRO-DO-TESOURO-SELIC-E-INVISTO-EM-IPCA-COM-A-QUEDA-NOS-JUROS.htm
Intercale aulas de luta com ganho de massa	http://cbn.globoradio.globo.com/comentaristas/marcio-atalla/2017/01/16/INTERCALE-AULAS-DE-LUTA-COM-GANHO-DE-MASSA-MUSCULAR.htm
Trump diz que acatar refugiados é&amp;nbsp;'erro catastrófico'	http://cbn.globoradio.globo.com/editorias/internacional/2017/01/16/MERKEL-COMETEU-ERRO-CATASTROFICO-AO-ACEITAR-REFUGIADOS-DIZ-TRUMP.htm
Pente-fino em benefícios do INSS	http://cbn.globoradio.globo.com/editorias/economia/2017/01/16/GOVERNO-RETOMA-PENTE-FINO-EM-BENEFICIOS-DO-INSS.htm
População de rua do Rio triplica	http://cbn.globoradio.globo.com/rio-de-janeiro/2017/01/16/POPULACAO-DE-RUA-DO-RIO-TRIPLICA-EM-TRES-ANOS-E-FALTAM-VAGAS-EM-ABRIGOS.htm
RN tem nova rebelião em presídio após 26 mortes	http://cbn.globoradio.globo.com/editorias/policia/2017/01/16/NATAL-TEM-NOVA-REBELIAO-EM-PRESIDIO-APOS-26-MORTES.htm
Mercado projeta 9,75% ao ano para Selic em 2017	http://revistagloborural.globo.com/Noticias/Economia/noticia/2017/01/mercado-projeta-975-ao-ano-para-selic-em-2017.html
Estudo da Oxfam traz mais lucros e menos impostos	http://cbn.globoradio.globo.com/comentaristas/hora-de-expediente/2017/01/16/ESTUDO-DA-OXFAM-COLOCA-CARGA-MAIOR-SOBRE-O-LUCRO-DAS-EMPRESAS.htm
Talent Marcel é a melhor em negócios	http://cbn.globoradio.globo.com/comentaristas/meio-mensagem/2017/01/16/TALENT-MARCEL-E-A-MELHOR-AGENCIA-DO-PAIS-EM-NOVOS-NEGOCIOS.htm
Menor consumo leva a queda nos preços do frango e do ovo	http://revistagloborural.globo.com/Noticias/Criacao/Aves/noticia/2017/01/menor-consumo-leva-queda-nos-precos-do-frango-e-do-ovo.html
Incerteza política deixa futuro da economia nebuloso	http://cbn.globoradio.globo.com/comentaristas/miriam-leitao/2017/01/16/COM-A-INCERTEZA-POLITICA-NAO-CONSEGUIMOS-SABER-O-FUTURO-DA-ECONOMIA.htm
Ministério recomenda revisão de plano de recuperação do Rio Doce	http://cbn.globoradio.globo.com/grandescoberturas/tragedia-em-minas/2017/01/16/MINISTERIO-RECOMENDA-REVISAO-DE-PLANO-DE-RECUPERACAO-DA-BACIA-DO-RIO-DOCE.htm
RJ e União devem assinar socorro financeiro no dia 23	http://cbn.globoradio.globo.com/programas/cbn-rio/2017/01/16/RJ-E-UNIAO-DEVEM-ASSINAR-SOCORRO-FINANCEIRO-NO-DIA-23-DE-JANEIRO.htm
Lei de acessibilidade é para todos os prédios	http://cbn.globoradio.globo.com/comentaristas/condominio-legal/2017/01/16/LEI-DE-ACESSIBILIDADE-SERVE-PARA-TODOS-OS-PREDIOS.htm
CBN SP sai do estúdio e ganha as ruas da cidade	http://cbn.globoradio.globo.com/institucional/eventos/2017/01/12/CBN-SP-TERA-PROGRAMA-ITINERANTE-PARA-COMEMORAR-ANIVERSARIO-DA-CIDADE.htm
Chuva deixa rastro de lama em SP	http://cbn.globoradio.globo.com/sao-paulo/2017/01/16/CHUVA-DEIXA-RASTRO-DE-LAMA-EM-FRANCISCO-MORATO-SP.htm
Política não é só para políticos	http://cbn.globoradio.globo.com/programas/cbn-sao-paulo/2017/01/16/MINHA-SAMPA-QUER-QUEBRAR-IDEIA-DE-QUE-POLITICA-E-FEITA-PELOS-POLITICOS.htm
